terrain_reference_id,dram_total_layers,dram_active_layers,bs,temperature_C,raw_stps
terrain-000623,2,2,4,41.78,2.13185
terrain-000624,2,2,4,41.831,2.16053
terrain-000625,2,2,4,53.361,104.054
terrain-000626,2,2,4,41.87,3.19009
terrain-000627,2,2,4,41.924,3.1613
terrain-000628,2,2,4,41.789,2.45253
terrain-000629,2,2,4,41.842,2.47303
terrain-000630,2,2,1024,42.851,65.613
terrain-000631,2,2,1024,62.877,775.629
terrain-000632,2,2,1024,42.907,66.0067
terrain-000633,2,2,1024,43.552,88.6829
terrain-000634,2,2,1024,62.526,794.92
terrain-000635,2,2,1024,42.806,63.4789
terrain-000636,2,2,1024,61.917,756.749
terrain-000637,2,2,1024,41.797,119.561
terrain-000638,2,2,1024,41.879,152.037
terrain-000639,2,2,1024,41.701,114.505
terrain-000640,2,2,1024,41.747,118.275
terrain-000641,2,2,1024,42.137,55.7286
terrain-000642,2,2,1024,42.479,80.3167
terrain-000643,2,2,1024,65.071,1477.86
terrain-000644,2,2,1024,42.086,57.455
terrain-000645,2,2,1024,64.483,1351.21
terrain-000646,2,2,1024,42.085,55.4477
terrain-000647,2,2,1024,66.291,1413.23
terrain-000648,2,2,1024,41.714,171.145
terrain-000649,2,2,1024,41.759,176.648
terrain-000650,2,2,1024,41.809,179.531
terrain-000651,2,2,1024,59.777,2635.09
terrain-000652,2,2,1024,41.849,66.9915
terrain-000653,2,2,1024,58.746,1537.3
terrain-000654,2,2,1024,41.894,69.2405
terrain-000655,2,2,1024,60.703,1617.16
terrain-000656,2,2,1024,41.881,59.7138
terrain-000657,2,2,1024,42.042,82.2572
terrain-000658,2,2,1024,41.784,246.017
terrain-000659,2,2,1024,41.784,85.8501
terrain-000660,2,2,1024,57.686,1987.4
terrain-000661,2,2,1024,41.834,86.5254
terrain-000662,2,2,1024,41.891,101.961
terrain-000663,2,2,1024,41.739,86.0306
terrain-000664,2,2,1024,42.523,85.3771
terrain-000665,2,2,1024,64.504,1554.74
terrain-000666,2,2,1024,42.114,60.8959
terrain-000667,2,2,1024,65.329,1470.04
terrain-000668,2,2,1024,42.109,58.5535
terrain-000669,2,2,1024,66.959,1506.26
terrain-000670,2,2,1024,41.866,71.7165
terrain-000671,2,2,1024,59.14,1693
terrain-000672,2,2,1024,41.911,74.1521
terrain-000673,2,2,1024,61.05,1740.13
terrain-000674,2,2,1024,42.059,87.5731
terrain-000675,2,2,1024,41.796,93.5313
terrain-000676,2,2,1024,57.834,2176.42
terrain-000677,2,2,1024,41.9,110.257
terrain-000678,2,2,1024,41.752,93.9823
terrain-000679,2,2,1024,41.713,129.036
terrain-000680,2,2,1024,41.759,133.365
terrain-000681,2,2,4,41.747,1.19524
terrain-000682,2,2,4,41.798,1.22945
terrain-000683,2,2,4,53.831,103.424
terrain-000684,2,2,4,41.794,2.65106
terrain-000685,2,2,4,41.848,2.6649
terrain-000686,2,2,4,41.764,1.69057
terrain-000687,2,2,4,41.816,1.7253
terrain-000688,2,2,4,53.645,104.865
terrain-000689,2,2,4,41.748,2.63452
terrain-000690,2,2,4,41.802,2.6463
terrain-000691,2,2,4,41.78,2.13185
terrain-000692,2,2,4,41.831,2.16053
terrain-000693,2,2,4,53.384,104.227
terrain-000694,2,2,4,41.87,3.19024
terrain-000695,2,2,4,41.924,3.16146
terrain-000696,2,2,4,41.789,2.45253
terrain-000697,2,2,4,41.842,2.47303
terrain-000698,2,2,1024,42.851,65.613
terrain-000699,2,2,1024,62.877,775.63
terrain-000700,2,2,1024,42.907,66.0067
terrain-000701,2,2,1024,43.552,88.6829
terrain-000702,2,2,1024,62.526,794.921
terrain-000703,2,2,1024,42.806,63.4789
terrain-000704,2,2,1024,61.917,756.75
terrain-000705,2,2,1024,41.797,119.561
terrain-000706,2,2,1024,41.879,152.037
terrain-000707,2,2,1024,41.701,114.505
terrain-000708,2,2,1024,41.747,118.276
terrain-000709,2,2,1024,42.137,55.7286
terrain-000710,2,2,1024,42.479,80.3167
terrain-000711,2,2,1024,65.071,1477.87
terrain-000712,2,2,1024,42.086,57.455
terrain-000713,2,2,1024,64.483,1351.21
terrain-000714,2,2,1024,42.085,55.4478
terrain-000715,2,2,1024,66.291,1413.24
terrain-000716,2,2,1024,41.714,171.145
terrain-000717,2,2,1024,41.759,176.648
terrain-000718,2,2,1024,41.809,179.531
terrain-000719,2,2,1024,59.778,2635.1
terrain-000720,2,2,1024,41.849,66.9915
terrain-000721,2,2,1024,58.746,1537.3
terrain-000722,2,2,1024,41.894,69.2406
terrain-000723,2,2,1024,60.703,1617.16
terrain-000724,2,2,1024,41.881,59.7139
terrain-000725,2,2,1024,42.042,82.2572
terrain-000726,2,2,1024,41.784,246.017
terrain-000727,2,2,1024,41.784,85.8501
terrain-000728,2,2,1024,57.686,1987.4
terrain-000729,2,2,1024,41.834,86.5254
terrain-000730,2,2,1024,41.891,101.961
terrain-000731,2,2,1024,41.739,86.0306
terrain-000732,2,2,1024,42.523,85.3771
terrain-000733,2,2,1024,64.504,1554.74
terrain-000734,2,2,1024,42.114,60.8959
terrain-000735,2,2,1024,65.329,1470.04
terrain-000736,2,2,1024,42.109,58.5535
terrain-000737,2,2,1024,66.959,1506.27
terrain-000738,2,2,1024,41.866,71.7165
terrain-000739,2,2,1024,59.14,1693.01
terrain-000740,2,2,1024,41.911,74.1521
terrain-000741,2,2,1024,61.05,1740.14
terrain-000742,2,2,1024,42.059,87.5731
terrain-000743,2,2,1024,41.796,93.5313
terrain-000744,2,2,1024,57.834,2176.43
terrain-000745,2,2,1024,41.9,110.257
terrain-000746,2,2,1024,41.752,93.9823
terrain-000747,2,2,1024,41.713,129.036
terrain-000748,2,2,1024,41.759,133.365
terrain-000749,2,2,4,41.746,1.1957
terrain-000750,2,2,4,41.797,1.22993
terrain-000751,2,2,4,54.87,111.948
terrain-000752,2,2,4,41.794,2.65331
terrain-000753,2,2,4,41.848,2.66719
terrain-000754,2,2,4,41.764,1.69134
terrain-000755,2,2,4,41.815,1.72609
terrain-000756,2,2,4,54.692,113.728
terrain-000757,2,2,4,41.747,2.63685
terrain-000758,2,2,4,41.802,2.64864
terrain-000759,2,2,4,41.78,2.13372
terrain-000760,2,2,4,41.831,2.16243
terrain-000761,2,2,4,54.422,113.153
terrain-000762,2,2,4,41.87,3.19391
terrain-000763,2,2,4,41.924,3.16502
terrain-000764,2,2,4,41.789,2.45449
terrain-000765,2,2,4,41.842,2.47501
terrain-000766,2,2,1024,42.854,65.6055
terrain-000767,2,2,1024,62.842,772.913
terrain-000768,2,2,1024,42.91,65.9992
terrain-000769,2,2,1024,43.557,88.6685
terrain-000770,2,2,1024,62.492,792.061
terrain-000771,2,2,1024,42.81,63.4716
terrain-000772,2,2,1024,61.887,754.164
terrain-000773,2,2,1024,41.798,119.536
terrain-000774,2,2,1024,41.88,151.995
terrain-000775,2,2,1024,41.703,114.482
terrain-000776,2,2,1024,41.748,118.251
terrain-000777,2,2,1024,42.138,55.7233
terrain-000778,2,2,1024,42.481,80.305
terrain-000779,2,2,1024,65.118,1478.76
terrain-000780,2,2,1024,42.087,57.449
terrain-000781,2,2,1024,64.491,1349.92
terrain-000782,2,2,1024,42.086,55.4424
terrain-000783,2,2,1024,66.295,1411.37
terrain-000784,2,2,1024,41.714,171.096
terrain-000785,2,2,1024,41.759,176.597
terrain-000786,2,2,1024,41.809,179.479
terrain-000787,2,2,1024,59.835,2640.33
terrain-000788,2,2,1024,41.85,66.9834
terrain-000789,2,2,1024,58.71,1533.01
terrain-000790,2,2,1024,41.895,69.2322
terrain-000791,2,2,1024,60.658,1612.41
terrain-000792,2,2,1024,41.881,59.7077
terrain-000793,2,2,1024,42.043,82.2449
terrain-000794,2,2,1024,41.784,245.923
terrain-000795,2,2,1024,41.785,85.8372
terrain-000796,2,2,1024,57.633,1980.24
terrain-000797,2,2,1024,41.835,86.5125
terrain-000798,2,2,1024,41.891,101.942
terrain-000799,2,2,1024,41.74,86.0172
terrain-000800,2,2,1024,42.526,85.3694
terrain-000801,2,2,1024,64.597,1558.41
terrain-000802,2,2,1024,42.116,60.8921
terrain-000803,2,2,1024,65.367,1470.18
terrain-000804,2,2,1024,42.111,58.5501
terrain-000805,2,2,1024,66.996,1505.88
terrain-000806,2,2,1024,41.867,71.7111
terrain-000807,2,2,1024,59.125,1689.99
terrain-000808,2,2,1024,41.912,74.1465
terrain-000809,2,2,1024,61.031,1736.94
terrain-000810,2,2,1024,42.06,87.565
terrain-000811,2,2,1024,41.797,93.5225
terrain-000812,2,2,1024,57.807,2171.44
terrain-000813,2,2,1024,41.901,110.244
terrain-000814,2,2,1024,41.752,93.9731
terrain-000815,2,2,1024,41.715,129.019
terrain-000816,2,2,1024,41.76,133.347
terrain-000817,3,3,4,41.865,1.22993
terrain-000818,3,3,4,41.955,1.19601
terrain-000819,3,3,4,42.01,1.23024
terrain-000820,3,3,4,41.863,1.19574
terrain-000821,3,3,4,41.915,1.22996
terrain-000822,3,3,4,53.61,162.905
terrain-000823,3,3,4,41.896,3.14536
terrain-000824,3,3,4,42.049,2.50346
terrain-000825,3,3,4,56.039,118.361
terrain-000826,3,3,4,41.912,2.65416
terrain-000827,3,3,4,41.967,2.66797
terrain-000828,3,3,4,54.294,161.762
terrain-000829,3,3,4,41.858,2.66784
terrain-000830,3,3,4,42.013,1.69203
terrain-000831,3,3,4,57.25,92.0486
terrain-000832,3,3,4,41.882,1.69171
terrain-000833,3,3,4,41.934,1.72645
terrain-000834,3,3,4,41.863,1.72639
terrain-000835,3,3,4,55.755,119.521
terrain-000836,3,3,4,41.865,2.63738
terrain-000837,3,3,4,41.92,2.64912
terrain-000838,3,3,4,53.894,163.882
terrain-000839,3,3,4,41.812,2.64899
terrain-000840,3,3,4,56.598,105.213
terrain-000841,3,3,4,41.897,2.13377
terrain-000842,3,3,4,41.95,2.16244
terrain-000843,3,3,4,55.259,138.73
terrain-000844,3,3,4,41.861,2.16235
terrain-000845,3,3,4,42.063,2.13413
terrain-000846,3,3,4,55.315,117.637
terrain-000847,3,3,4,41.989,3.194
terrain-000848,3,3,4,42.045,3.16509
terrain-000849,3,3,4,53.35,160.464
terrain-000850,3,3,4,41.915,3.1649
terrain-000851,3,3,4,54.598,152.752
terrain-000852,3,3,4,41.859,2.47487
terrain-000853,3,3,4,42.099,2.45495
terrain-000854,3,3,4,56.197,113.338
terrain-000855,3,3,4,41.907,2.45447
terrain-000856,3,3,4,41.96,2.47499
terrain-000857,3,3,1024,42.987,65.6121
terrain-000858,3,3,1024,67.12,904.892
terrain-000859,3,3,1024,43.045,66.0058
terrain-000860,3,3,1024,43.702,88.681
terrain-000861,3,3,1024,66.868,933.265
terrain-000862,3,3,1024,42.942,63.478
terrain-000863,3,3,1024,65.88,879.3
terrain-000864,3,3,1024,42.47,38.5669
terrain-000865,3,3,1024,42.369,37.1692
terrain-000866,3,3,1024,42.416,38.4321
terrain-000867,3,3,1024,41.973,314.805
terrain-000868,3,3,1024,62.08,8136.74
terrain-000869,3,3,1024,41.916,119.557
terrain-000870,3,3,1024,41.999,152.03
terrain-000871,3,3,1024,41.819,114.502
terrain-000872,3,3,1024,41.865,118.272
terrain-000873,3,3,1024,41.887,112.924
terrain-000874,3,3,1024,42.261,55.7279
terrain-000875,3,3,1024,42.61,80.3151
terrain-000876,3,3,1024,69.63,1717.38
terrain-000877,3,3,1024,42.209,57.4542
terrain-000878,3,3,1024,66.629,1440.95
terrain-000879,3,3,1024,42.209,55.447
terrain-000880,3,3,1024,69.93,1579.61
terrain-000881,3,3,1024,42.023,40.9395
terrain-000882,3,3,1024,42.026,38.4322
terrain-000883,3,3,1024,42.081,38.567
terrain-000884,3,3,1024,60.63,10758
terrain-000885,3,3,1024,41.831,171.136
terrain-000886,3,3,1024,41.877,176.638
terrain-000887,3,3,1024,41.928,179.521
terrain-000888,3,3,1024,63.398,3063.08
terrain-000889,3,3,1024,41.969,66.9904
terrain-000890,3,3,1024,59.189,1536.7
terrain-000891,3,3,1024,42.015,69.2394
terrain-000892,3,3,1024,61.181,1616.49
terrain-000893,3,3,1024,42.001,59.713
terrain-000894,3,3,1024,42.165,82.2555
terrain-000895,3,3,1024,41.908,48.9442
terrain-000896,3,3,1024,41.959,49.163
terrain-000897,3,3,1024,41.908,56.1189
terrain-000898,3,3,1024,41.903,245.993
terrain-000899,3,3,1024,41.957,251.619
terrain-000900,3,3,1024,63.007,5308.68
terrain-000901,3,3,1024,41.902,85.8483
terrain-000902,3,3,1024,58.105,1986.37
terrain-000903,3,3,1024,41.953,86.5235
terrain-000904,3,3,1024,42.012,101.958
terrain-000905,3,3,1024,41.857,86.0287
terrain-000906,3,3,1024,41.803,65.1818
terrain-000907,3,3,1024,41.851,67.3717
terrain-000908,3,3,1024,42.285,58.7117
terrain-000909,3,3,1024,42.655,85.3732
terrain-000910,3,3,1024,69.299,1828.54
terrain-000911,3,3,1024,42.239,60.8939
terrain-000912,3,3,1024,67.694,1576.18
terrain-000913,3,3,1024,42.233,58.5517
terrain-000914,3,3,1024,70.909,1695.91
terrain-000915,3,3,1024,60.781,12120.1
terrain-000916,3,3,1024,41.853,205.756
terrain-000917,3,3,1024,41.9,212.542
terrain-000918,3,3,1024,41.95,214.664
terrain-000919,3,3,1024,63.68,3336.89
terrain-000920,3,3,1024,41.986,71.7137
terrain-000921,3,3,1024,59.584,1691.46
terrain-000922,3,3,1024,42.032,74.1492
terrain-000923,3,3,1024,61.526,1738.49
terrain-000924,3,3,1024,42.011,63.1519
terrain-000925,3,3,1024,42.183,87.5689
terrain-000926,3,3,1024,41.946,321.663
terrain-000927,3,3,1024,41.999,326.549
terrain-000928,3,3,1024,63.317,5850.65
terrain-000929,3,3,1024,41.915,93.5267
terrain-000930,3,3,1024,58.247,2173.83
terrain-000931,3,3,1024,41.965,93.9354
terrain-000932,3,3,1024,42.021,110.25
terrain-000933,3,3,1024,41.869,93.9774
terrain-000934,3,3,1024,42.037,441.574
terrain-000935,3,3,1024,62.359,9081.09
terrain-000936,3,3,1024,41.928,134.188
terrain-000937,3,3,1024,42.012,171.234
terrain-000938,3,3,1024,41.831,129.027
terrain-000939,3,3,1024,41.878,133.355
terrain-000940,3,3,1024,63.78,3467.99
terrain-000941,3,3,1024,41.998,74.3252
terrain-000942,3,3,1024,59.79,1775.07
terrain-000943,3,3,1024,42.045,76.8654
terrain-000944,3,3,1024,61.694,1800.43
terrain-000945,3,3,1024,42.019,65.0177
terrain-000946,3,3,1024,42.195,90.476
terrain-000947,3,3,1024,41.991,379.9
terrain-000948,3,3,1024,42.044,383.448
terrain-000949,3,3,1024,63.395,6088.08
terrain-000950,3,3,1024,41.925,97.8898
terrain-000951,3,3,1024,58.314,2271.54
terrain-000952,3,3,1024,41.975,98.1239
terrain-000953,3,3,1024,42.03,114.898
terrain-000954,3,3,1024,41.88,98.5134
terrain-000955,3,3,1024,62.386,9453.43
terrain-000956,3,3,1024,41.94,142.901
terrain-000957,3,3,1024,42.026,182.713
terrain-000958,3,3,1024,41.843,137.734
terrain-000959,3,3,1024,41.89,142.405
terrain-000960,3,3,1024,60.735,12605.1
terrain-000961,3,3,1024,41.876,228.824
terrain-000962,3,3,1024,41.922,236.497
terrain-000963,3,3,1024,41.973,237.867
terrain-000964,3,3,4,41.866,1.23024
terrain-000965,3,3,4,41.955,1.19631
terrain-000966,3,3,4,42.011,1.23055
terrain-000967,3,3,4,41.864,1.19603
terrain-000968,3,3,4,41.916,1.23027
terrain-000969,3,3,4,56.2,195.509
terrain-000970,3,3,4,41.898,3.14737
terrain-000971,3,3,4,42.051,2.50479
terrain-000972,3,3,4,59.593,145.85
terrain-000973,3,3,4,41.914,2.65585
terrain-000974,3,3,4,41.969,2.66967
terrain-000975,3,3,4,57.305,197.574
terrain-000976,3,3,4,41.859,2.66954
terrain-000977,3,3,4,42.015,1.6926
terrain-000978,3,3,4,60.997,113.029
terrain-000979,3,3,4,41.883,1.69231
terrain-000980,3,3,4,41.935,1.72708
terrain-000981,3,3,4,41.864,1.72702
terrain-000982,3,3,4,59.164,146.633
terrain-000983,3,3,4,41.867,2.63903
terrain-000984,3,3,4,41.922,2.65078
terrain-000985,3,3,4,56.724,198.986
terrain-000986,3,3,4,41.814,2.65064
terrain-000987,3,3,4,60.219,129.301
terrain-000988,3,3,4,41.899,2.1348
terrain-000989,3,3,4,41.951,2.16349
terrain-000990,3,3,4,58.432,169.083
terrain-000991,3,3,4,41.863,2.1634
terrain-000992,3,3,4,42.065,2.13508
terrain-000993,3,3,4,58.523,143.507
terrain-000994,3,3,4,41.992,3.19641
terrain-000995,3,3,4,42.047,3.16744
terrain-000996,3,3,4,55.953,193.437
terrain-000997,3,3,4,41.917,3.16724
terrain-000998,3,3,4,57.675,186.601
terrain-000999,3,3,4,41.861,2.47636
terrain-001000,3,3,4,42.101,2.45626
terrain-001001,3,3,4,59.782,139.625
terrain-001002,3,3,4,41.909,2.45595
terrain-001003,3,3,4,41.962,2.47648
terrain-001004,3,3,1024,42.99,65.6132
terrain-001005,3,3,1024,73.144,1111.38
terrain-001006,3,3,1024,43.047,66.0069
terrain-001007,3,3,1024,43.705,88.6833
terrain-001008,3,3,1024,73.075,1154.83
terrain-001009,3,3,1024,42.945,63.4791
terrain-001010,3,3,1024,71.423,1073.03
terrain-001011,3,3,1024,42.472,38.5674
terrain-001012,3,3,1024,42.371,37.1697
terrain-001013,3,3,1024,42.419,38.4327
terrain-001014,3,3,1024,41.974,314.83
terrain-001015,3,3,1024,70.243,11141.1
terrain-001016,3,3,1024,41.919,119.561
terrain-001017,3,3,1024,42.004,152.036
terrain-001018,3,3,1024,41.822,114.505
terrain-001019,3,3,1024,41.868,118.275
terrain-001020,3,3,1024,41.891,112.929
terrain-001021,3,3,1024,42.264,55.7287
terrain-001022,3,3,1024,42.614,80.3169
terrain-001023,3,3,1024,75.932,2089.21
terrain-001024,3,3,1024,42.212,57.4551
terrain-001025,3,3,1024,66.706,1441.53
terrain-001026,3,3,1024,42.211,55.4478
terrain-001027,3,3,1024,70.016,1580.3
terrain-001028,3,3,1024,42.026,40.9401
terrain-001029,3,3,1024,42.028,38.4327
terrain-001030,3,3,1024,42.084,38.5675
terrain-001031,3,3,1024,67.996,14669.1
terrain-001032,3,3,1024,41.834,171.144
terrain-001033,3,3,1024,41.88,176.646
terrain-001034,3,3,1024,41.931,179.529
terrain-001035,3,3,1024,69.25,3842.47
terrain-001036,3,3,1024,41.971,66.9915
terrain-001037,3,3,1024,59.263,1537.34
terrain-001038,3,3,1024,42.017,69.2406
terrain-001039,3,3,1024,61.259,1617.19
terrain-001040,3,3,1024,42.003,59.7139
terrain-001041,3,3,1024,42.169,82.2573
terrain-001042,3,3,1024,41.911,48.9451
terrain-001043,3,3,1024,41.963,49.1638
terrain-001044,3,3,1024,41.911,56.12
terrain-001045,3,3,1024,41.905,246.008
terrain-001046,3,3,1024,41.959,251.635
terrain-001047,3,3,1024,69.279,6758.21
terrain-001048,3,3,1024,41.906,85.8501
terrain-001049,3,3,1024,58.188,1987.41
terrain-001050,3,3,1024,41.957,86.5254
terrain-001051,3,3,1024,42.015,101.961
terrain-001052,3,3,1024,41.86,86.0305
terrain-001053,3,3,1024,41.807,65.1834
terrain-001054,3,3,1024,41.855,67.3733
terrain-001055,3,3,1024,42.288,58.7137
terrain-001056,3,3,1024,42.659,85.3778
terrain-001057,3,3,1024,76.585,2291.8
terrain-001058,3,3,1024,42.241,60.8963
terrain-001059,3,3,1024,67.795,1577.77
terrain-001060,3,3,1024,42.236,58.5538
terrain-001061,3,3,1024,71.022,1697.74
terrain-001062,3,3,1024,68.782,16857.5
terrain-001063,3,3,1024,41.857,205.782
terrain-001064,3,3,1024,41.903,212.569
terrain-001065,3,3,1024,41.954,214.692
terrain-001066,3,3,1024,69.686,4195.82
terrain-001067,3,3,1024,41.989,71.7169
terrain-001068,3,3,1024,59.677,1693.26
terrain-001069,3,3,1024,42.035,74.1525
terrain-001070,3,3,1024,61.624,1740.4
terrain-001071,3,3,1024,42.014,63.1543
terrain-001072,3,3,1024,42.187,87.5738
terrain-001073,3,3,1024,41.948,321.725
terrain-001074,3,3,1024,42.002,326.612
terrain-001075,3,3,1024,69.863,7489.57
terrain-001076,3,3,1024,41.918,93.5319
terrain-001077,3,3,1024,58.353,2176.78
terrain-001078,3,3,1024,41.969,93.9406
terrain-001079,3,3,1024,42.025,110.258
terrain-001080,3,3,1024,41.872,93.9829
terrain-001081,3,3,1024,42.039,441.689
terrain-001082,3,3,1024,71.19,12651.6
terrain-001083,3,3,1024,41.932,134.198
terrain-001084,3,3,1024,42.018,171.252
terrain-001085,3,3,1024,41.835,129.037
terrain-001086,3,3,1024,41.881,133.366
terrain-001087,3,3,1024,69.883,4369.76
terrain-001088,3,3,1024,42.001,74.3326
terrain-001089,3,3,1024,59.916,1779.33
terrain-001090,3,3,1024,42.048,76.873
terrain-001091,3,3,1024,61.827,1804.8
terrain-001092,3,3,1024,42.022,65.0231
terrain-001093,3,3,1024,42.199,90.487
terrain-001094,3,3,1024,41.994,380.087
terrain-001095,3,3,1024,42.047,383.636
terrain-001096,3,3,1024,70.106,7827.23
terrain-001097,3,3,1024,41.929,97.9022
terrain-001098,3,3,1024,58.457,2278.48
terrain-001099,3,3,1024,41.979,98.1361
terrain-001100,3,3,1024,42.034,114.916
terrain-001101,3,3,1024,41.883,98.5263
terrain-001102,3,3,1024,71.567,13307.9
terrain-001103,3,3,1024,41.944,142.927
terrain-001104,3,3,1024,42.032,182.758
terrain-001105,3,3,1024,41.848,137.759
terrain-001106,3,3,1024,41.894,142.432
terrain-001107,3,3,1024,69.073,17745.5
terrain-001108,3,3,1024,41.88,228.894
terrain-001109,3,3,1024,41.927,236.569
terrain-001110,3,3,1024,41.977,237.94
terrain-001111,3,3,4,41.866,1.23024
terrain-001112,3,3,4,41.955,1.19631
terrain-001113,3,3,4,42.011,1.23055
terrain-001114,3,3,4,41.864,1.19603
terrain-001115,3,3,4,41.916,1.23027
terrain-001116,3,3,4,56.257,196.162
terrain-001117,3,3,4,41.898,3.14754
terrain-001118,3,3,4,42.051,2.50481
terrain-001119,3,3,4,59.613,145.984
terrain-001120,3,3,4,41.914,2.6559
terrain-001121,3,3,4,41.969,2.66972
terrain-001122,3,3,4,57.327,197.813
terrain-001123,3,3,4,41.859,2.66958
terrain-001124,3,3,4,42.015,1.6926
terrain-001125,3,3,4,60.997,113.029
terrain-001126,3,3,4,41.883,1.69231
terrain-001127,3,3,4,41.935,1.72708
terrain-001128,3,3,4,41.864,1.72702
terrain-001129,3,3,4,59.202,146.908
terrain-001130,3,3,4,41.867,2.63912
terrain-001131,3,3,4,41.922,2.65087
terrain-001132,3,3,4,56.767,199.476
terrain-001133,3,3,4,41.814,2.65073
terrain-001134,3,3,4,60.219,129.301
terrain-001135,3,3,4,41.899,2.1348
terrain-001136,3,3,4,41.951,2.16349
terrain-001137,3,3,4,58.432,169.083
terrain-001138,3,3,4,41.863,2.1634
terrain-001139,3,3,4,42.065,2.13508
terrain-001140,3,3,4,58.568,143.836
terrain-001141,3,3,4,41.992,3.19657
terrain-001142,3,3,4,42.047,3.16759
terrain-001143,3,3,4,56.003,194.018
terrain-001144,3,3,4,41.918,3.1674
terrain-001145,3,3,4,57.675,186.601
terrain-001146,3,3,4,41.861,2.47636
terrain-001147,3,3,4,42.101,2.45626
terrain-001148,3,3,4,59.782,139.625
terrain-001149,3,3,4,41.909,2.45595
terrain-001150,3,3,4,41.962,2.47648
terrain-001151,3,3,1024,42.99,65.6133
terrain-001152,3,3,1024,73.144,1111.4
terrain-001153,3,3,1024,43.047,66.007
terrain-001154,3,3,1024,43.705,88.6834
terrain-001155,3,3,1024,73.075,1154.84
terrain-001156,3,3,1024,42.945,63.4791
terrain-001157,3,3,1024,71.423,1073.04
terrain-001158,3,3,1024,42.472,38.5675
terrain-001159,3,3,1024,42.371,37.1698
terrain-001160,3,3,1024,42.419,38.4327
terrain-001161,3,3,1024,41.974,314.831
terrain-001162,3,3,1024,70.247,11142.7
terrain-001163,3,3,1024,41.919,119.561
terrain-001164,3,3,1024,42.004,152.037
terrain-001165,3,3,1024,41.822,114.505
terrain-001166,3,3,1024,41.868,118.276
terrain-001167,3,3,1024,41.891,112.929
terrain-001168,3,3,1024,42.264,55.7287
terrain-001169,3,3,1024,42.614,80.317
terrain-001170,3,3,1024,75.933,2089.27
terrain-001171,3,3,1024,42.212,57.4551
terrain-001172,3,3,1024,66.707,1441.56
terrain-001173,3,3,1024,42.211,55.4478
terrain-001174,3,3,1024,70.016,1580.33
terrain-001175,3,3,1024,42.026,40.9401
terrain-001176,3,3,1024,42.028,38.4328
terrain-001177,3,3,1024,42.084,38.5675
terrain-001178,3,3,1024,68.001,14671.8
terrain-001179,3,3,1024,41.834,171.144
terrain-001180,3,3,1024,41.88,176.647
terrain-001181,3,3,1024,41.931,179.53
terrain-001182,3,3,1024,69.252,3842.66
terrain-001183,3,3,1024,41.971,66.9916
terrain-001184,3,3,1024,59.263,1537.37
