hw_idx,m,n,L1_mult,L2_mult,L3_mult,sm_count,tp,ep,dp,pp,fsdp,tp_transform_moe,scaled_stps_avg
1,9,9,0.5,1.0,1.0,4,16,16,1,1,False,replace_only,492.73629923365615
1,9,9,0.5,1.0,1.2,4,16,16,1,1,False,replace_only,493.2415205232021
1,9,9,0.5,1.0,1.5,4,16,16,1,1,False,replace_only,493.7477789488445
1,9,9,0.5,1.0,2.0,3,16,16,1,1,False,replace_only,455.85401746106754
1,9,9,0.5,1.2,0.5,4,16,16,1,1,False,replace_only,489.8268345981942
1,9,9,0.5,1.2,0.8,4,16,16,1,1,False,replace_only,492.08159068887574
1,9,9,0.5,1.2,1.0,4,16,16,1,1,False,replace_only,492.8377961632295
1,9,9,0.5,1.2,1.2,4,16,16,1,1,False,replace_only,493.3432257237999
1,9,9,0.5,1.2,1.5,3,16,16,1,1,False,replace_only,455.6450638848614
1,9,9,0.5,1.2,2.0,3,16,16,1,1,False,replace_only,455.9329837363298
1,9,9,0.5,1.5,0.5,4,16,16,1,1,False,replace_only,489.8724784543786
1,9,9,0.5,1.5,0.8,4,16,16,1,1,False,replace_only,492.1276557558939
1,9,9,0.5,1.5,1.0,3,16,16,1,1,False,replace_only,455.1018320351783
1,9,9,0.5,1.5,1.2,3,16,16,1,1,False,replace_only,455.3890654866675
1,9,9,0.5,1.5,1.5,3,16,16,1,1,False,replace_only,455.6766617695053
1,9,9,0.5,1.5,2.0,3,16,16,1,1,False,replace_only,455.96462157167696
1,9,9,0.5,2.0,0.5,3,16,16,1,1,False,replace_only,453.4172977784609
1,9,9,0.5,2.0,0.8,3,16,16,1,1,False,replace_only,454.7031236717768
1,9,9,0.5,2.0,1.0,3,16,16,1,1,False,replace_only,455.1333546117203
1,9,9,0.5,2.0,1.2,3,16,16,1,1,False,replace_only,455.42062787111666
1,9,9,0.5,2.0,1.5,2,16,16,1,1,False,replace_only,322.71210461333646
1,9,9,0.5,2.0,2.0,2,16,16,1,1,False,replace_only,322.82038800849017
