point_id,phase,model,baseline_noc,scaled_layer,bw_multiplier,bs,minibatch,seq,orig_sm_count,baseline_sm_count,num_devices,tp,ep,dp,pp,sp,cp,onex_tp,onex_ep,onex_dp,onex_pp,kv_len_1,kv_len_2,kv_len_3,kv_len_4,tp_transform_moe,paper_logic_stps,paper_dram_stps,paper_dse_stps,paper_recon_rel_err
prefill_0320,prefill,DeepSeekV3,torus_mesh_switch_1,L2,0.5,1,1,1024,9,8,256,16,16,1,1,1,1,16,16,1,1,1,1,1,1,replace_only,14430.7324991089,12989.0940181457,14430.7324991089,0
prefill_0321,prefill,DeepSeekV3,torus_mesh_switch_1,L2,0.5,1,1,8192,9,8,256,128,2,1,1,1,1,128,2,1,1,1,1,1,1,replace_only,14043.4193744068,13627.2367282376,14043.4193744068,0
prefill_0322,prefill,DeepSeekV3,torus_mesh_switch_1,L2,0.5,4,2,1024,9,8,256,16,4,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,61835.5059504609,55695.5130556457,61835.5059504609,0
prefill_0323,prefill,DeepSeekV3,torus_mesh_switch_1,L2,0.5,4,1,8192,9,8,256,32,1,1,4,2,1,32,1,1,4,1,1,1,1,replace_only,59813.400176097,57429.5309180238,59813.400176097,0
prefill_0324,prefill,DeepSeekV3,torus_mesh_switch_1,L2,0.5,16,4,1024,9,8,256,8,4,1,4,2,1,8,4,1,4,1,1,1,1,replace_only,125348.496418888,115044.593451641,125348.496418888,1.16091661600291e-16
prefill_0325,prefill,DeepSeekV3,torus_mesh_switch_1,L2,0.5,16,2,8192,9,8,256,8,2,1,8,2,1,8,2,1,8,1,1,1,1,replace_only,91809.0422029149,84009.8280124012,91809.0422029149,0
prefill_0326,prefill,DeepSeekV3,torus_mesh_switch_1,L2,0.5,64,8,1024,9,8,256,2,8,1,8,2,1,2,8,1,8,1,1,1,1,replace_only,174947.121015502,161839.53831641,174947.121015502,0
prefill_0327,prefill,DeepSeekV3,torus_mesh_switch_1,L2,0.5,64,8,8192,9,8,256,2,8,1,8,2,1,2,8,1,8,1,1,1,1,replace_only,110169.842582114,99752.5120406396,110169.842582114,1.32086194255209e-16
prefill_0328,prefill,DeepSeekV3,torus_mesh_switch_1,L2,0.5,256,32,1024,9,8,256,1,16,2,8,1,1,1,16,2,8,1,1,1,1,replace_only,191445.232628445,176465.563507716,191445.232628445,0
prefill_0329,prefill,DeepSeekV3,torus_mesh_switch_1,L2,0.5,256,16,8192,9,8,256,1,16,1,16,1,1,1,16,2,8,1,1,1,1,replace_only,111016.134549402,103056.49515979,111016.134549402,0
prefill_0330,prefill,DeepSeekV3,torus_mesh_switch_1,L2,0.5,1024,64,1024,9,8,256,1,16,1,16,1,1,2,8,2,8,1,1,1,1,replace_only,187075.589010293,170413.516671277,187075.589010293,1.55572571550916e-16
prefill_0331,prefill,DeepSeekV3,torus_mesh_switch_1,L2,1,1,1,1024,8,8,256,16,16,1,1,1,1,16,16,1,1,1,1,1,1,replace_only,13114.5145611301,13114.5145611301,13114.5145611301,0
prefill_0332,prefill,DeepSeekV3,torus_mesh_switch_1,L2,1,1,1,8192,8,8,256,128,2,1,1,1,1,128,2,1,1,1,1,1,1,replace_only,13647.3908119519,13647.3908119519,13647.3908119519,0
prefill_0333,prefill,DeepSeekV3,torus_mesh_switch_1,L2,1,4,2,1024,8,8,256,32,2,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,56623.5620858945,56623.5620858945,56623.5620858945,0
prefill_0334,prefill,DeepSeekV3,torus_mesh_switch_1,L2,1,4,1,8192,8,8,256,32,1,1,4,2,1,32,1,1,4,1,1,1,1,replace_only,59569.392870172,59569.392870172,59569.392870172,0
prefill_0335,prefill,DeepSeekV3,torus_mesh_switch_1,L2,1,16,4,1024,8,8,256,8,4,1,4,2,1,8,4,1,4,1,1,1,1,replace_only,115827.16168216,115827.16168216,115827.16168216,0
prefill_0336,prefill,DeepSeekV3,torus_mesh_switch_1,L2,1,16,2,8192,8,8,256,8,2,1,8,2,1,8,2,1,8,1,1,1,1,replace_only,84217.8120661961,84217.8120661961,84217.8120661961,0
prefill_0337,prefill,DeepSeekV3,torus_mesh_switch_1,L2,1,64,8,1024,8,8,256,2,8,1,8,2,1,2,8,1,8,1,1,1,1,replace_only,162079.138213089,162079.138213089,162079.138213089,0
prefill_0338,prefill,DeepSeekV3,torus_mesh_switch_1,L2,1,64,8,8192,8,8,256,2,8,1,8,2,1,2,8,1,8,1,1,1,1,replace_only,99775.7002297374,99775.7002297374,99775.7002297374,0
prefill_0339,prefill,DeepSeekV3,torus_mesh_switch_1,L2,1,256,32,1024,8,8,256,1,16,2,8,1,1,1,16,2,8,1,1,1,1,replace_only,176609.40460451,176609.40460451,176609.40460451,0
prefill_0340,prefill,DeepSeekV3,torus_mesh_switch_1,L2,1,256,32,8192,8,8,256,1,16,2,8,1,1,1,16,2,8,1,1,1,1,replace_only,103062.686175567,103062.686175567,101569.335846293,0.0147027674920917
prefill_0341,prefill,DeepSeekV3,torus_mesh_switch_1,L2,1,1024,128,1024,8,8,256,2,8,2,8,1,1,2,8,2,8,1,1,1,1,replace_only,170447.215257249,170447.215257249,170447.215257249,0
prefill_0342,prefill,DeepSeekV3,torus_mesh_switch_1,L2,1.5,1,1,1024,7,8,256,32,8,1,1,1,1,16,16,1,1,1,1,1,1,replace_only,12017.6177354548,13309.4610834483,12017.6177354548,0
prefill_0343,prefill,DeepSeekV3,torus_mesh_switch_1,L2,1.5,1,1,8192,7,8,256,128,2,1,1,1,1,128,2,1,1,1,1,1,1,replace_only,12489.4865243558,13654.1220939478,12489.4865243558,0
prefill_0344,prefill,DeepSeekV3,torus_mesh_switch_1,L2,1.5,4,2,1024,7,8,256,32,2,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,53263.6871318883,57367.1824854398,53263.6871318883,0
prefill_0345,prefill,DeepSeekV3,torus_mesh_switch_1,L2,1.5,4,1,8192,7,8,256,32,1,1,4,2,1,32,1,1,4,1,1,1,1,replace_only,54201.3819723142,60318.5625919482,54201.3819723142,0
prefill_0346,prefill,DeepSeekV3,torus_mesh_switch_1,L2,1.5,16,4,1024,7,8,256,8,4,1,4,1,2,8,4,1,4,1,1,1,1,replace_only,101753.817692656,116005.992227481,101753.817692656,1.43011000062135e-16
prefill_0347,prefill,DeepSeekV3,torus_mesh_switch_1,L2,1.5,16,4,8192,7,8,256,8,4,1,4,1,2,8,2,1,8,1,1,1,1,replace_only,73632.1695579417,84239.9910608935,73632.1695579417,0
prefill_0348,prefill,DeepSeekV3,torus_mesh_switch_1,L2,1.5,64,8,1024,7,8,256,2,8,1,8,2,1,2,8,1,8,1,1,1,1,replace_only,136393.679817582,162159.162577558,136393.679817582,0
prefill_0349,prefill,DeepSeekV3,torus_mesh_switch_1,L2,1.5,64,8,8192,7,8,256,2,8,1,8,2,1,2,8,1,8,1,1,1,1,replace_only,85474.1757880967,99783.4320219606,85474.1757880967,0
prefill_0350,prefill,DeepSeekV3,torus_mesh_switch_1,L2,1.5,256,32,1024,7,8,256,1,16,2,8,1,1,1,16,2,8,1,1,1,1,replace_only,148452.134767684,176657.403761227,148452.134767684,0
prefill_0351,prefill,DeepSeekV3,torus_mesh_switch_1,L2,1.5,256,256,8192,7,8,256,1,16,16,1,1,1,1,16,2,8,1,1,1,1,replace_only,99271.0854909692,114314.210077899,91274.8504426922,0.0876061150414863
prefill_0352,prefill,DeepSeekV3,torus_mesh_switch_1,L2,1.5,1024,128,1024,7,8,256,2,8,2,8,1,1,2,8,2,8,1,1,1,1,replace_only,144642.742248933,170458.451081105,144642.742248933,0
prefill_0353,prefill,DeepSeekV3,torus_mesh_switch_1,L2,2,1,1,1024,6,8,256,32,8,1,1,1,1,16,16,1,1,1,1,1,1,replace_only,11888.4550955738,13417.5863585377,11888.4550955738,0
prefill_0354,prefill,DeepSeekV3,torus_mesh_switch_1,L2,2,1,1,8192,6,8,256,256,1,1,1,1,1,128,2,1,1,1,1,1,1,replace_only,11858.6194067578,13746.7025561051,11858.6194067578,0
prefill_0355,prefill,DeepSeekV3,torus_mesh_switch_1,L2,2,4,2,1024,6,8,256,32,2,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,51400.6095318238,57746.3654062399,51400.6095318238,1.41553916975997e-16
prefill_0356,prefill,DeepSeekV3,torus_mesh_switch_1,L2,2,4,1,8192,6,8,256,32,1,1,4,2,1,32,1,1,4,1,1,1,1,replace_only,50818.0338562531,60700.2585740338,50818.0338562531,0
prefill_0357,prefill,DeepSeekV3,torus_mesh_switch_1,L2,2,16,4,1024,6,8,256,8,4,1,4,2,1,8,4,1,4,1,1,1,1,replace_only,94578.3292603163,116090.583098087,94578.3292603163,0
prefill_0358,prefill,DeepSeekV3,torus_mesh_switch_1,L2,2,16,4,8192,6,8,256,8,4,1,4,1,2,8,2,1,8,1,1,1,1,replace_only,67499.8130250414,84250.7485135856,67499.8130250414,0
prefill_0359,prefill,DeepSeekV3,torus_mesh_switch_1,L2,2,64,8,1024,6,8,256,2,8,1,8,2,1,2,8,1,8,1,1,1,1,replace_only,121573.706076318,162199.204400314,121573.706076318,1.19696237764043e-16
prefill_0360,prefill,DeepSeekV3,torus_mesh_switch_1,L2,2,64,8,8192,6,8,256,2,8,1,8,2,1,2,8,1,8,1,1,1,1,replace_only,74779.4664824693,99787.2983674522,74779.4664824693,0
prefill_0361,prefill,DeepSeekV3,torus_mesh_switch_1,L2,2,256,32,1024,6,8,256,1,16,2,8,1,1,1,16,2,8,1,1,1,1,replace_only,131103.375044008,176681.413124875,131103.375044008,0
prefill_0362,prefill,DeepSeekV3,torus_mesh_switch_1,L2,2,256,256,8192,6,8,256,1,16,16,1,1,1,1,16,2,8,1,1,1,1,replace_only,84925.1343983598,114315.359461183,81385.8889038692,0.0434872131048539
prefill_0363,prefill,DeepSeekV3,torus_mesh_switch_1,L2,2,1024,128,1024,6,8,256,2,8,2,8,1,1,2,8,2,8,1,1,1,1,replace_only,127908.650647642,170464.069548548,127908.650647642,1.13768030189404e-16
prefill_0364,prefill,DeepSeekV3,torus_mesh_switch_1,L2,3,1,1,1024,5,8,256,32,8,1,1,1,1,16,16,1,1,1,1,1,1,replace_only,10641.8207201439,13527.4828294036,10641.8207201439,0
prefill_0365,prefill,DeepSeekV3,torus_mesh_switch_1,L2,3,1,1,8192,5,8,256,256,1,1,1,1,1,128,2,1,1,1,1,1,1,replace_only,10713.4688885433,13887.6467377616,10713.4688885433,0
prefill_0366,prefill,DeepSeekV3,torus_mesh_switch_1,L2,3,4,2,1024,5,8,256,32,2,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,43514.5991429032,58130.5942906999,43514.5991429032,0
prefill_0367,prefill,DeepSeekV3,torus_mesh_switch_1,L2,3,4,1,8192,5,8,256,32,1,1,4,2,1,32,1,1,4,1,1,1,1,replace_only,43795.022762466,61086.8160656037,43795.022762466,1.66136632777805e-16
prefill_0368,prefill,DeepSeekV3,torus_mesh_switch_1,L2,3,16,4,1024,5,8,256,8,4,1,4,2,1,8,4,1,4,1,1,1,1,replace_only,79014.4207747578,116358.988345266,79014.4207747578,0
prefill_0369,prefill,DeepSeekV3,torus_mesh_switch_1,L2,3,16,4,8192,5,8,256,8,4,1,4,1,2,8,2,1,8,1,1,1,1,replace_only,57333.96241149,84279.8948144326,57333.96241149,0
prefill_0370,prefill,DeepSeekV3,torus_mesh_switch_1,L2,3,64,8,1024,5,8,256,2,8,1,8,2,1,2,8,1,8,1,1,1,1,replace_only,100464.765804433,162211.220803548,100464.765804433,0
prefill_0371,prefill,DeepSeekV3,torus_mesh_switch_1,L2,3,64,8,8192,5,8,256,2,8,1,8,2,1,2,8,1,8,1,1,1,1,replace_only,62091.9101850851,99788.4583295265,62091.9101850851,1.17180444159232e-16
prefill_0372,prefill,DeepSeekV3,torus_mesh_switch_1,L2,3,256,32,1024,5,8,256,1,16,2,8,1,1,1,16,2,8,1,1,1,1,replace_only,107951.66527479,176688.617206628,107951.66527479,0
prefill_0373,prefill,DeepSeekV3,torus_mesh_switch_1,L2,3,256,256,8192,5,8,256,1,16,16,1,1,1,1,16,2,8,1,1,1,1,replace_only,70911.3348248887,114315.704280675,70911.3348248887,0
prefill_0374,prefill,DeepSeekV3,torus_mesh_switch_1,L2,3,1024,1024,1024,5,8,256,1,32,8,1,1,1,2,8,2,8,1,1,1,1,replace_only,111055.63831767,170465.755161006,110958.561814211,0.0008748897054146
prefill_0375,prefill,DeepSeekV3,torus_mesh_switch_1,L2,4,1,1,1024,3,8,256,128,2,1,1,1,1,16,16,1,1,1,1,1,1,replace_only,7823.45934354845,13333.3757383117,7823.45934354845,0
prefill_0376,prefill,DeepSeekV3,torus_mesh_switch_1,L2,4,1,1,8192,3,8,256,256,1,1,1,1,1,128,2,1,1,1,1,1,1,replace_only,7727.12091408178,13959.2082330712,7727.12091408178,0
prefill_0377,prefill,DeepSeekV3,torus_mesh_switch_1,L2,4,4,2,1024,3,8,256,32,2,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,31062.1024982282,58324.6325504566,31062.1024982282,0
prefill_0378,prefill,DeepSeekV3,torus_mesh_switch_1,L2,4,4,1,8192,3,8,256,32,1,1,4,2,1,32,1,1,4,1,1,1,1,replace_only,29263.3615294805,61281.9469947407,29263.3615294805,1.24318554566151e-16
prefill_0379,prefill,DeepSeekV3,torus_mesh_switch_1,L2,4,16,8,1024,3,8,256,8,8,1,2,2,1,8,4,1,4,1,1,1,1,replace_only,55412.3121932764,116413.547666995,55412.3121932764,0
prefill_0380,prefill,DeepSeekV3,torus_mesh_switch_1,L2,4,16,8,8192,3,8,256,8,8,1,2,2,1,8,2,1,8,1,1,1,1,replace_only,36439.9218245886,84292.7897471827,36439.9218245886,0
prefill_0381,prefill,DeepSeekV3,torus_mesh_switch_1,L2,4,64,16,1024,3,8,256,2,16,1,4,2,1,2,8,1,8,1,1,1,1,replace_only,65168.98489549,162211.220803548,65168.98489549,0
prefill_0382,prefill,DeepSeekV3,torus_mesh_switch_1,L2,4,64,64,8192,3,8,256,2,32,2,1,2,1,2,8,1,8,1,1,1,1,replace_only,39446.0708605008,99788.4583295265,39446.0708605008,0
prefill_0383,prefill,DeepSeekV3,torus_mesh_switch_1,L2,4,256,64,1024,3,8,256,2,16,1,4,2,1,1,16,2,8,1,1,1,1,replace_only,67417.483434576,176688.617206628,67417.483434576,0
prefill_0384,prefill,DeepSeekV3,torus_mesh_switch_1,L2,4,256,256,8192,3,8,256,1,16,16,1,1,1,1,16,2,8,1,1,1,1,replace_only,42783.3743243588,114315.704280675,42783.3743243588,1.70065071516363e-16
prefill_0385,prefill,DeepSeekV3,torus_mesh_switch_1,L2,4,1024,1024,1024,3,8,256,1,32,8,1,1,1,2,8,2,8,1,1,1,1,replace_only,72347.1763205116,170465.755161006,72347.1763205116,0
prefill_0386,prefill,DeepSeekV3,torus_mesh_switch_1,L3,0.25,1,1,1024,9,8,256,16,16,1,1,1,1,16,16,1,1,1,1,1,1,replace_only,11115.2832521755,10464.0261749059,11115.2832521755,0
prefill_0387,prefill,DeepSeekV3,torus_mesh_switch_1,L3,0.25,1,1,8192,9,8,256,16,16,1,1,1,1,128,2,1,1,1,1,1,1,replace_only,7425.30015540998,6823.09375631959,7425.30015540998,0
prefill_0388,prefill,DeepSeekV3,torus_mesh_switch_1,L3,0.25,4,1,1024,9,8,256,16,2,1,4,2,1,32,2,1,2,1,1,1,1,replace_only,39701.7299019348,37213.8713980192,39701.7299019348,0
prefill_0389,prefill,DeepSeekV3,torus_mesh_switch_1,L3,0.25,4,1,8192,9,8,256,16,2,1,4,2,1,32,1,1,4,1,1,1,1,replace_only,30036.1430688131,28743.3055038026,30036.1430688131,0
prefill_0390,prefill,DeepSeekV3,torus_mesh_switch_1,L3,0.25,16,2,1024,9,8,256,8,2,1,8,1,2,8,4,1,4,1,1,1,1,replace_only,68134.9043927805,63599.8635676107,68134.9043927805,0
prefill_0391,prefill,DeepSeekV3,torus_mesh_switch_1,L3,0.25,16,2,8192,9,8,256,8,2,1,8,2,1,8,2,1,8,1,1,1,1,replace_only,64748.4263748538,60747.8324828784,64748.4263748538,0
prefill_0392,prefill,DeepSeekV3,torus_mesh_switch_1,L3,0.25,64,8,1024,9,8,256,2,8,1,8,2,1,2,8,1,8,1,1,1,1,replace_only,145931.274812197,136673.534279958,145931.274812197,0
prefill_0393,prefill,DeepSeekV3,torus_mesh_switch_1,L3,0.25,64,8,8192,9,8,256,2,8,1,8,2,1,2,8,1,8,1,1,1,1,replace_only,97836.2230465615,89530.64133861,97836.2230465615,0
prefill_0394,prefill,DeepSeekV3,torus_mesh_switch_1,L3,0.25,256,32,1024,9,8,256,1,16,2,8,1,1,1,16,2,8,1,1,1,1,replace_only,172658.222607899,160368.137954836,172658.222607899,0
prefill_0395,prefill,DeepSeekV3,torus_mesh_switch_1,L3,0.25,256,16,8192,9,8,256,1,16,1,16,1,1,1,16,2,8,1,1,1,1,replace_only,104378.86285945,97311.5477449609,104378.86285945,0
prefill_0396,prefill,DeepSeekV3,torus_mesh_switch_1,L3,0.25,1024,64,1024,9,8,256,1,16,1,16,1,1,2,8,2,8,1,1,1,1,replace_only,168988.46809931,154849.26893566,168988.46809931,0
prefill_0397,prefill,DeepSeekV3,torus_mesh_switch_1,L3,0.5,1,1,1024,8,8,256,16,16,1,1,1,1,16,16,1,1,1,1,1,1,replace_only,12323.7108284767,12323.7108284767,12323.7108284767,0
prefill_0398,prefill,DeepSeekV3,torus_mesh_switch_1,L3,0.5,1,1,8192,8,8,256,128,2,1,1,1,1,128,2,1,1,1,1,1,1,replace_only,9584.26742811676,9584.26742811676,9584.26742811676,0
prefill_0399,prefill,DeepSeekV3,torus_mesh_switch_1,L3,0.5,4,1,1024,8,8,256,16,2,1,4,2,1,32,2,1,2,1,1,1,1,replace_only,44778.4820085426,44778.4820085426,44778.4820085426,1.62487813070469e-16
prefill_0400,prefill,DeepSeekV3,torus_mesh_switch_1,L3,0.5,4,1,8192,8,8,256,32,1,1,4,2,1,32,1,1,4,1,1,1,1,replace_only,43445.7849199419,43445.7849199419,43445.7849199419,0
prefill_0401,prefill,DeepSeekV3,torus_mesh_switch_1,L3,0.5,16,4,1024,8,8,256,8,4,1,4,2,1,8,4,1,4,1,1,1,1,replace_only,83442.7703235607,83442.7703235607,83442.7703235607,0
prefill_0402,prefill,DeepSeekV3,torus_mesh_switch_1,L3,0.5,16,2,8192,8,8,256,8,2,1,8,2,1,8,2,1,8,1,1,1,1,replace_only,74609.3490803787,74609.3490803787,74609.3490803787,0
prefill_0403,prefill,DeepSeekV3,torus_mesh_switch_1,L3,0.5,64,8,1024,8,8,256,2,8,1,8,2,1,2,8,1,8,1,1,1,1,replace_only,152622.384514726,152622.384514726,152622.384514726,0
prefill_0404,prefill,DeepSeekV3,torus_mesh_switch_1,L3,0.5,64,8,8192,8,8,256,2,8,1,8,2,1,2,8,1,8,1,1,1,1,replace_only,96109.7305506069,96109.7305506069,96109.7305506069,1.51409385345269e-16
prefill_0405,prefill,DeepSeekV3,torus_mesh_switch_1,L3,0.5,256,32,1024,8,8,256,1,16,2,8,1,1,1,16,2,8,1,1,1,1,replace_only,170842.067025431,170842.067025431,170842.067025431,0
prefill_0406,prefill,DeepSeekV3,torus_mesh_switch_1,L3,0.5,256,16,8192,8,8,256,1,16,1,16,1,1,1,16,2,8,1,1,1,1,replace_only,98100.0924614339,101071.567312215,98100.0924614339,1.48337426227072e-16
prefill_0407,prefill,DeepSeekV3,torus_mesh_switch_1,L3,0.5,1024,64,1024,8,8,256,1,16,1,16,1,1,2,8,2,8,1,1,1,1,replace_only,164592.808184022,164592.808184022,164592.808184022,0
prefill_0408,prefill,DeepSeekV3,torus_mesh_switch_1,L3,1,1,1,1024,8,8,256,16,16,1,1,1,1,16,16,1,1,1,1,1,1,replace_only,13114.5145611301,13114.5145611301,13114.5145611301,0
prefill_0409,prefill,DeepSeekV3,torus_mesh_switch_1,L3,1,1,1,8192,8,8,256,128,2,1,1,1,1,128,2,1,1,1,1,1,1,replace_only,13647.3908119519,13647.3908119519,13647.3908119519,0
prefill_0410,prefill,DeepSeekV3,torus_mesh_switch_1,L3,1,4,2,1024,8,8,256,32,2,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,56623.5620858945,56623.5620858945,56623.5620858945,0
prefill_0411,prefill,DeepSeekV3,torus_mesh_switch_1,L3,1,4,1,8192,8,8,256,32,1,1,4,2,1,32,1,1,4,1,1,1,1,replace_only,59569.392870172,59569.392870172,59569.392870172,0
prefill_0412,prefill,DeepSeekV3,torus_mesh_switch_1,L3,1,16,4,1024,8,8,256,8,4,1,4,2,1,8,4,1,4,1,1,1,1,replace_only,115827.16168216,115827.16168216,115827.16168216,0
prefill_0413,prefill,DeepSeekV3,torus_mesh_switch_1,L3,1,16,2,8192,8,8,256,8,2,1,8,2,1,8,2,1,8,1,1,1,1,replace_only,84217.8120661961,84217.8120661961,84217.8120661961,0
prefill_0414,prefill,DeepSeekV3,torus_mesh_switch_1,L3,1,64,8,1024,8,8,256,2,8,1,8,2,1,2,8,1,8,1,1,1,1,replace_only,162079.138213089,162079.138213089,162079.138213089,0
prefill_0415,prefill,DeepSeekV3,torus_mesh_switch_1,L3,1,64,8,8192,8,8,256,2,8,1,8,2,1,2,8,1,8,1,1,1,1,replace_only,99775.7002297374,99775.7002297374,99775.7002297374,0
prefill_0416,prefill,DeepSeekV3,torus_mesh_switch_1,L3,1,256,32,1024,8,8,256,1,16,2,8,1,1,1,16,2,8,1,1,1,1,replace_only,176609.40460451,176609.40460451,176609.40460451,0
prefill_0417,prefill,DeepSeekV3,torus_mesh_switch_1,L3,1,256,32,8192,8,8,256,1,16,2,8,1,1,1,16,2,8,1,1,1,1,replace_only,103062.686175567,103062.686175567,101569.335846293,0.0147027674920917
prefill_0418,prefill,DeepSeekV3,torus_mesh_switch_1,L3,1,1024,128,1024,8,8,256,2,8,2,8,1,1,2,8,2,8,1,1,1,1,replace_only,170447.215257249,170447.215257249,170447.215257249,0
prefill_0419,prefill,DeepSeekV3,torus_mesh_switch_1,L3,1.5,1,1,1024,7,8,256,32,8,1,1,1,1,16,16,1,1,1,1,1,1,replace_only,12580.6217888582,14017.3469280813,12580.6217888582,0
prefill_0420,prefill,DeepSeekV3,torus_mesh_switch_1,L3,1.5,1,1,8192,7,8,256,128,2,1,1,1,1,128,2,1,1,1,1,1,1,replace_only,14306.524872778,15855.7029373664,14306.524872778,1.2714404229688e-16
prefill_0421,prefill,DeepSeekV3,torus_mesh_switch_1,L3,1.5,4,2,1024,7,8,256,32,2,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,56728.8157254589,61532.863766776,56728.8157254589,1.28258584656441e-16
prefill_0422,prefill,DeepSeekV3,torus_mesh_switch_1,L3,1.5,4,1,8192,7,8,256,32,1,1,4,2,1,32,1,1,4,1,1,1,1,replace_only,58621.7857589631,66898.9899561081,58621.7857589631,0
prefill_0423,prefill,DeepSeekV3,torus_mesh_switch_1,L3,1.5,16,4,1024,7,8,256,8,4,1,4,1,2,8,4,1,4,1,1,1,1,replace_only,107024.82139942,123192.635614289,107024.82139942,1.35967666547732e-16
prefill_0424,prefill,DeepSeekV3,torus_mesh_switch_1,L3,1.5,16,4,8192,7,8,256,8,4,1,4,1,2,8,2,1,8,1,1,1,1,replace_only,79899.1687688814,92149.6610959104,79899.1687688814,0
prefill_0425,prefill,DeepSeekV3,torus_mesh_switch_1,L3,1.5,64,8,1024,7,8,256,2,8,1,8,2,1,2,8,1,8,1,1,1,1,replace_only,138756.396626036,165497.307127662,138756.396626036,0
prefill_0426,prefill,DeepSeekV3,torus_mesh_switch_1,L3,1.5,64,8,8192,7,8,256,2,8,1,8,2,1,2,8,1,8,1,1,1,1,replace_only,86410.3926934409,101060.638583282,86410.3926934409,0
prefill_0427,prefill,DeepSeekV3,torus_mesh_switch_1,L3,1.5,256,32,1024,7,8,256,1,16,2,8,1,1,1,16,2,8,1,1,1,1,replace_only,149839.706306664,178619.366598989,149839.706306664,0
prefill_0428,prefill,DeepSeekV3,torus_mesh_switch_1,L3,1.5,256,256,8192,7,8,256,1,16,16,1,1,1,1,16,2,8,1,1,1,1,replace_only,99269.5686605656,114311.911380667,99269.5686605656,0
prefill_0429,prefill,DeepSeekV3,torus_mesh_switch_1,L3,1.5,1024,1024,1024,7,8,256,1,32,8,1,1,1,2,8,2,8,1,1,1,1,replace_only,155858.079431173,180952.051917327,155858.079431173,0
prefill_0430,prefill,DeepSeekV3,torus_mesh_switch_1,L3,2,1,1,1024,7,8,256,32,8,1,1,1,1,16,16,1,1,1,1,1,1,replace_only,12983.6392087643,14519.5709670727,12983.6392087643,0
prefill_0431,prefill,DeepSeekV3,torus_mesh_switch_1,L3,2,1,1,8192,7,8,256,128,2,1,1,1,1,128,2,1,1,1,1,1,1,replace_only,15355.1536852314,17154.0333011374,15355.1536852314,0
prefill_0432,prefill,DeepSeekV3,torus_mesh_switch_1,L3,2,4,2,1024,7,8,256,32,2,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,59031.908678962,64317.2582265914,59031.908678962,0
prefill_0433,prefill,DeepSeekV3,torus_mesh_switch_1,L3,2,4,1,8192,7,8,256,32,1,1,4,2,1,32,1,1,4,1,1,1,1,replace_only,60333.590663362,69164.7241268285,60333.590663362,0
prefill_0434,prefill,DeepSeekV3,torus_mesh_switch_1,L3,2,16,8,1024,7,8,256,8,8,1,2,1,2,8,4,1,4,1,1,1,1,replace_only,111164.244734686,127238.187359481,111164.244734686,0
prefill_0435,prefill,DeepSeekV3,torus_mesh_switch_1,L3,2,16,4,8192,7,8,256,8,4,1,4,1,2,8,2,1,8,1,1,1,1,replace_only,81679.7542987615,94553.5632343937,81679.7542987615,0
prefill_0436,prefill,DeepSeekV3,torus_mesh_switch_1,L3,2,64,16,1024,7,8,256,2,16,1,4,2,1,2,8,1,8,1,1,1,1,replace_only,141966.60343947,167261.033388959,141966.60343947,0
prefill_0437,prefill,DeepSeekV3,torus_mesh_switch_1,L3,2,64,64,8192,7,8,256,2,32,2,1,2,1,2,8,1,8,1,1,1,1,replace_only,89332.5441414985,101715.599029794,89332.5441414985,0
prefill_0438,prefill,DeepSeekV3,torus_mesh_switch_1,L3,2,256,32,1024,7,8,256,1,16,2,8,1,1,1,16,2,8,1,1,1,1,replace_only,150558.405900642,179641.602061418,150558.405900642,0
prefill_0439,prefill,DeepSeekV3,torus_mesh_switch_1,L3,2,256,256,8192,7,8,256,1,16,16,1,1,1,1,16,2,8,1,1,1,1,replace_only,99269.5686605656,114311.911380667,99269.5686605656,0
prefill_0440,prefill,DeepSeekV3,torus_mesh_switch_1,L3,2,1024,1024,1024,7,8,256,1,32,8,1,1,1,2,8,2,8,1,1,1,1,replace_only,161847.457055255,189092.027967983,161847.457055255,0
prefill_0441,prefill,DeepSeekV3,torus_mesh_switch_1,L3,3,1,1,1024,6,8,256,128,2,1,1,1,1,16,16,1,1,1,1,1,1,replace_only,13562.0995069148,15223.4569057081,13562.0995069148,0
prefill_0442,prefill,DeepSeekV3,torus_mesh_switch_1,L3,3,1,1,8192,6,8,256,128,2,1,1,1,1,128,2,1,1,1,1,1,1,replace_only,15048.6879004209,18259.5485823577,15048.6879004209,0
prefill_0443,prefill,DeepSeekV3,torus_mesh_switch_1,L3,3,4,2,1024,6,8,256,32,2,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,57703.2463836615,67365.5864569138,57703.2463836615,0
prefill_0444,prefill,DeepSeekV3,torus_mesh_switch_1,L3,3,4,2,8192,6,8,256,32,2,1,2,2,1,32,1,1,4,1,1,1,1,replace_only,57153.6255690058,73330.0239232348,57153.6255690058,0
