point_id,expected_logic_stps,expected_dram_stps
prefill_0345,54201.3624066215,60328.2004947436
prefill_0346,103578.15602619,115892.765243272
prefill_0347,73630.8852503325,84202.0882408733
prefill_0348,136354.307991842,161824.585327729
prefill_0349,85476.3579422461,99786.0195417431
prefill_0350,148518.486152453,176739.294272426
prefill_0351,99267.7581647759,114319.749818244
prefill_0352,144648.972538156,170466.040306658
prefill_0353,12623.4121803875,13948.688618451
prefill_0354,11859.4854632657,13747.8081658449
prefill_0355,51050.4516077445,57414.5443495213
prefill_0356,50823.1600330749,60710.0188499699
prefill_0357,94381.7024507303,115977.191005507
prefill_0358,67498.7475742622,84212.8360147401
prefill_0359,121508.573113221,161864.462066883
prefill_0360,74799.1739769388,99789.8860877603
prefill_0361,131163.467535445,176763.325902093
prefill_0362,84922.2956326198,114320.899312931
prefill_0363,127914.341023827,170471.659274416
prefill_0364,10997.2897289073,14067.495754714
prefill_0365,10714.2110969381,13888.7751361678
prefill_0366,43352.7021505786,57794.3557018571
prefill_0367,43840.7256115275,61096.7010602341
prefill_0368,80062.0915866706,116245.071571309
prefill_0369,57313.1088578092,84241.9560855189
prefill_0370,100260.582210906,161876.428921211
prefill_0371,62093.5120973358,99791.0461099969
prefill_0372,108074.851124579,176770.536665421
prefill_0373,70912.5767860445,114321.244165845
prefill_0374,111048.644171655,170473.345036978
prefill_0375,8124.9517906878,13857.702120353
prefill_0376,7728.5551707514,13960.3482909387
prefill_0377,30882.1875396134,57986.1520408589
prefill_0378,29283.7080560517,61291.8952470782
prefill_0379,55411.8705864508,116299.524091942
prefill_0380,36458.5990192992,84254.8394106456
prefill_0381,65259.327628076,161876.428921211
prefill_0382,39447.0530691845,99791.0461099969
prefill_0383,67441.2706952972,176770.536665421
prefill_0384,42781.9334137983,114321.244165845
prefill_0385,72349.7571599977,170473.345036978
prefill_0386,11331.3612247231,10521.2935564676
prefill_0387,7425.60574225999,6823.3661204242
prefill_0388,39653.3050717036,37208.3011726939
prefill_0389,30036.1371318861,28745.4938582823
prefill_0390,67730.1341818561,63210.2820086752
prefill_0391,64728.5616794757,60728.1195624435
prefill_0392,145962.468415917,136435.782857726
prefill_0393,97868.8517440033,89532.7244334257
prefill_0394,172728.756691814,160435.619886444
prefill_0395,104383.90933345,97307.8458958477
prefill_0396,168965.28681804,154827.305037122
prefill_0397,12403.2196478629,12403.2196478629
prefill_0398,9584.80484592662,9584.80484592662
prefill_0399,43205.9628966337,43205.9628966337
prefill_0400,43450.784764005,43450.784764005
prefill_0401,83436.2553268473,83436.2553268473
prefill_0402,74579.6157373467,74579.6157373467
prefill_0403,152325.967866524,152325.967866524
prefill_0404,96112.1310472831,96112.1310472831
prefill_0405,170918.653645326,170918.653645326
prefill_0406,98105.1116851521,101067.573870822
prefill_0407,164567.993488883,164567.993488883
prefill_0408,13621.4418504467,13621.4418504467
prefill_0409,13648.4805040178,13648.4805040178
prefill_0410,56304.4835937632,56304.4835937632
prefill_0411,59578.7928313577,59578.7928313577
prefill_0412,115714.283352094,115714.283352094
prefill_0413,84179.9291974305,84179.9291974305
prefill_0414,161744.890764313,161744.890764313
prefill_0415,99778.2873485385,99778.2873485385
prefill_0416,176691.2506109,176691.2506109
prefill_0417,103058.533845277,103058.533845277
prefill_0418,170454.80348232,170454.80348232
prefill_0419,13424.8377148705,14770.7700271418
prefill_0420,14308.9200677111,15858.6449967218
prefill_0421,56358.1520360989,61156.2421147797
prefill_0422,58621.556887811,67005.8427620654
prefill_0423,109136.321819002,123064.952834864
prefill_0424,79870.4461914221,92115.849442241
prefill_0425,138715.649130982,165148.827945579
prefill_0426,86412.6229132144,101063.292767268
prefill_0427,149907.30413397,178703.08659923
prefill_0428,99266.2414360508,114317.450898216
prefill_0429,155848.220761066,180940.446520131
prefill_0430,13859.0522325912,15424.2264540085
prefill_0431,15357.9129045387,17157.4769552651
prefill_0432,58630.6438719212,63905.8946769722
prefill_0433,60333.3482306257,69278.9434550082
prefill_0434,111163.398415208,127101.985511531
prefill_0435,81649.7375083292,94517.9648269214
prefill_0436,142152.371938244,166905.095040216
prefill_0437,89334.7046402853,101718.28772854
prefill_0438,150626.653890823,179726.283286998
prefill_0439,99266.2414360508,114317.450898216
prefill_0440,161836.826146309,189079.355004873
prefill_0441,14415.1048871722,16327.0555922573
prefill_0442,15051.4775780412,18263.4504516745
prefill_0443,57262.3208041139,66914.442314898
prefill_0444,57136.3917069282,73458.4275086109
prefill_0445,111420.748045493,134538.754724509
prefill_0446,74003.65672126,97344.657305745
prefill_0447,131046.905307434,171215.05032315
prefill_0448,82581.8133344011,109613.401856675
prefill_0449,140196.09270098,182628.401434081
prefill_0450,84920.8670737566,114317.450898216
prefill_0451,152788.598375845,207478.493132476
prefill_0452,13046.0589706286,16996.1516994099
prefill_0453,13476.9139702137,18981.2955957398
prefill_0454,47299.2548827907,67930.4962008675
prefill_0455,48906.4280552061,75743.1571961859
prefill_0456,93292.2831166598,139575.198357926
prefill_0457,63635.6467626173,101258.670037184
prefill_0458,110157.256317171,175816.515635558
prefill_0459,69083.9562408487,112553.369780708
prefill_0460,123260.439196271,199369.161202534
prefill_0461,70911.6636943861,114317.450898216
prefill_0462,125336.931238524,207478.493132476
